Heat,c (Coke1030),s (Coke1030),s112 (Coke1030),Coke1030_labels,c (CokeFine),s (CokeFine),s05 (CokeFine),CokeFine_labels,cao (Dolomite),mgo (Dolomite),s0_95 (Dolomite),s95_385 (Dolomite),s385_1000 (Dolomite),Dolomite_labels,fe_metal (DRI),fe_total (DRI),md (DRI),c (DRI),gunge (DRI),feo (DRI),feo_c (DRI),Dri_labels,cao (Lime),mgo (Lime),s0_95 (Lime),Lime_labels,cao (Slag),feo (Slag),sio2 (Slag),mgo (Slag),al2o3 (Slag),p2o5 (Slag),mno (Slag),b2 (Slag),b3 (Slag),b4 (Slag),Slag_labels,Duration (EAF),Power On (EAF),Power Off (EAF),Delays (EAF),DRI [t] (EAF),Ele [MW] (EAF),Tapped [t] (EAF),Tapped [kWh/t] (EAF),O2 [Nm3] (EAF),CH4 [Nm3] (EAF),C.inj [kg] (EAF),Chemical [MWh] (EAF),C [kg] (EAF),CaO [kg] (EAF),MgO [kg] (EAF),Tapping Time [Sec] (EAF),EAF_DRI (EAF),HDRI(T) (EAF)
4024746.0,83.05,0.9,2.0,0.0,80.45,1.25,3.0,1.0,55.02,33.05,2.0,48.0,0.0,1.0,79.8,86.7,92.03,1.5,9.82,8.88,5.95,1.0,90.73,1.2,2.67,1.0,26.2,29.7,23.1,10.5,4.7,0.776,0.18,1.13,0.94,1.32,3.0,57.0,49.0,7.0,2.0,79.36865234,122.7632523,171.8268738,587.6425171,6261.29541,785.7576294,2140.962402,18948.4707,2000.400024,8311.5,9979.089844,268.0,79368.64844,130.5
4024747.0,83.05,0.9,2.0,0.0,80.45,1.25,3.0,1.0,55.02,33.05,2.0,48.0,0.0,1.0,79.8,86.7,92.03,1.5,9.82,8.88,5.95,1.0,90.73,1.2,2.67,1.0,26.2,29.7,23.1,10.5,4.7,0.776,0.18,1.13,0.94,1.32,3.0,54.0,47.0,7.0,2.0,73.71089172,123.1142426,171.0199127,563.907959,5824.749023,675.5649414,1989.962402,17483.28906,2004.5,8323.507813,9464.983398,249.0,73710.89063,130.6999969
4024748.0,83.05,0.9,2.0,0.0,80.45,1.25,3.0,1.0,55.02,33.05,2.0,48.0,0.0,1.0,79.8,86.7,92.03,1.5,9.82,8.88,5.95,1.0,90.73,1.2,2.67,1.0,26.2,29.7,23.1,10.5,4.7,0.776,0.18,1.13,0.94,1.32,3.0,51.0,44.0,6.0,1.0,73.8707428,124.5367584,171.6778259,532.9746094,6358.862793,793.1871948,1905.0,19231.2207,2001.000122,8499.513672,9338.584961,230.0,73870.74219,130.6000061
4024750.0,83.05,0.9,2.0,0.0,80.45,1.25,3.0,1.0,55.02,33.05,2.0,48.0,0.0,1.0,79.8,86.7,92.03,1.5,9.82,8.88,5.95,1.0,90.73,1.2,2.67,1.0,26.2,29.7,23.1,10.5,4.7,0.776,0.18,1.13,0.94,1.32,3.0,50.0,43.0,7.0,2.0,79.06413269,124.7151718,170.9580841,528.8928223,6660.103027,791.4725952,2029.888428,20040.10938,2005.299927,8111.391113,9102.695313,233.0,79064.125,120.4000015
4024752.0,83.05,0.9,2.0,0.0,80.45,1.25,3.0,1.0,54.7,32.92,2.5,72.5,0.0,1.0,80.75,87.45,92.3,1.65,8.98,8.62,5.25,0.0,90.6,1.2,3.0,1.0,26.2,29.7,23.1,10.5,4.7,0.776,0.18,1.13,0.94,1.32,3.0,68.0,60.0,8.0,3.0,169.6077881,123.8088531,176.6399536,711.6192017,6851.424316,901.3536377,2366.011719,20842.36914,2004.099976,10508.21777,11540.65137,263.0,169607.7813,71.69999695
4024757.0,83.05,0.9,2.0,0.0,80.45,1.25,3.0,1.0,54.7,32.92,2.5,72.5,0.0,1.0,80.75,87.45,92.3,1.65,8.98,8.62,5.25,0.0,90.6,1.2,3.0,1.0,26.2,29.7,23.1,10.5,4.7,0.776,0.18,1.13,0.94,1.32,3.0,61.0,52.0,8.0,3.0,80.32505035,120.3370361,172.4702148,609.3477783,6027.003906,686.2005615,2262.962891,18057.0293,2005.399902,9634.480469,10184.91211,289.0,80325.04688,137.0
4024758.0,83.05,0.9,2.0,0.0,80.45,1.25,3.0,1.0,54.7,32.92,2.5,72.5,0.0,1.0,80.75,87.45,92.3,1.65,8.98,8.62,5.25,0.0,90.6,1.2,3.0,1.0,26.2,29.7,23.1,10.5,4.7,0.776,0.18,1.13,0.94,1.32,3.0,54.0,46.0,7.0,2.0,38.01161957,124.1662369,178.1647491,545.7255859,5332.784668,605.4171753,2077.011475,15972.61035,2007.300049,8566.708008,9983.404297,255.0,38011.61719,170.8000031
4024761.0,83.05,0.9,2.0,0.0,80.45,1.25,3.0,1.0,54.7,32.92,2.5,72.5,0.0,1.0,80.75,87.45,92.3,1.65,8.98,8.62,5.25,0.0,90.6,1.2,3.0,1.0,26.2,29.7,23.1,10.5,4.7,0.776,0.18,1.13,0.94,1.32,3.0,59.0,51.0,7.0,2.0,84.35085297,121.8479233,177.9662781,587.6738892,5853.220703,664.5274658,2120.851318,17531.4707,2008.200073,8507.798828,9797.023438,251.0,84350.85156,130.0
4024762.0,83.05,0.9,2.0,0.0,80.45,1.25,3.0,1.0,54.7,32.92,2.5,72.5,0.0,1.0,80.75,87.45,92.3,1.65,8.98,8.62,5.25,0.0,90.6,1.2,3.0,1.0,26.2,29.7,23.1,10.5,4.7,0.776,0.18,1.13,0.94,1.32,3.0,61.0,52.0,9.0,4.0,100.2383575,125.0258942,173.8980408,631.2876587,6033.166016,793.0467529,2277.654297,18351.4707,2001.5,8942.71875,10176.44629,267.0,100238.3594,119.1999969
4024774.0,83.05,0.9,2.0,0.0,98.65,0.21,1.0,0.0,54.77,33.17,2.67,97.33,0.0,0.0,81.43,87.7,92.83,1.97,8.54,8.06,4.12,0.0,90.67,1.2,3.33,1.0,26.2,29.7,23.1,10.5,4.7,0.776,0.18,1.13,0.94,1.32,3.0,64.0,55.0,9.0,4.0,0.089809999,118.0674057,170.0,638.7601318,5932.946777,773.628418,1959.555542,18030.39063,2007.300049,8921.806641,9428.00293,267.0,89.8097229,222.0
4024781.0,83.05,0.9,2.0,0.0,98.65,0.21,1.0,0.0,54.85,32.83,2.75,72.25,0.0,1.0,81.6,87.65,93.1,1.85,8.77,7.78,4.19,0.0,90.82,1.4,3.0,1.0,26.2,29.7,23.1,10.5,4.7,0.776,0.18,1.13,0.94,1.32,3.0,62.0,48.0,13.0,8.0,0.0,115.8999252,185.6606903,503.9138489,5785.974609,666.2577515,1597.55603,17354.40039,2002.499878,8760.396484,8802.402344,276.0,0.0,215.0
4024783.0,83.05,0.9,2.0,0.0,98.65,0.21,1.0,0.0,54.85,32.83,2.75,72.25,0.0,1.0,81.6,87.65,93.1,1.85,8.77,7.78,4.19,0.0,90.82,1.4,3.0,1.0,29.1,24.6,24.6,11.0,4.9,0.791,0.182,1.18,0.99,1.36,3.0,58.0,44.0,14.0,9.0,2.091890097,111.5416946,171.9702454,477.4493103,5055.816406,581.3522339,1560.999146,15162.21973,2003.199951,7660.705078,7807.997559,226.0,2091.894775,169.3999939
4024784.0,83.05,0.9,2.0,0.0,98.65,0.21,1.0,0.0,54.85,32.83,2.75,72.25,0.0,1.0,81.6,87.65,93.1,1.85,8.77,7.78,4.19,0.0,90.82,1.4,3.0,1.0,29.1,24.6,24.6,11.0,4.9,0.791,0.182,1.18,0.99,1.36,3.0,62.0,46.0,15.0,10.0,4.59487009,111.569931,177.6325684,489.5643005,5405.477539,627.0093994,1494.999756,16225.01953,2003.399902,7392.41748,7366.812012,252.0,4594.865234,179.1999969
4024787.0,83.05,0.9,2.0,0.0,98.65,0.21,1.0,0.0,54.85,32.83,2.75,72.25,0.0,1.0,81.6,87.65,93.1,1.85,8.77,7.78,4.19,0.0,90.82,1.4,3.0,1.0,29.1,24.6,24.6,11.0,4.9,0.791,0.182,1.18,0.99,1.36,3.0,63.0,51.0,11.0,6.0,0.156100005,116.8832169,176.4896698,573.4125366,6010.318359,682.6051636,2556.961426,18002.63086,2006.100098,9349.185547,9998.807617,252.0,156.1041718,226.6999969
4024790.0,83.05,0.9,2.0,0.0,98.65,0.21,1.0,0.0,54.85,32.83,2.75,72.25,0.0,1.0,81.6,87.65,93.1,1.85,8.77,7.78,4.19,0.0,90.82,1.4,3.0,1.0,29.2,27.0,23.1,10.3,4.8,0.811,0.505,1.26,1.05,1.42,0.0,54.0,47.0,6.0,1.0,0.0,115.9083405,177.5927734,515.0603638,5689.61084,726.6027832,2153.0,17251.10938,2001.5,8228.40332,9122.113281,207.0,0.0,203.8000031
4024791.0,83.05,0.9,2.0,0.0,98.65,0.21,1.0,0.0,54.85,32.83,2.75,72.25,0.0,1.0,81.6,87.65,93.1,1.85,8.77,7.78,4.19,0.0,90.82,1.4,3.0,1.0,29.2,27.0,23.1,10.3,4.8,0.811,0.505,1.26,1.05,1.42,0.0,70.0,46.0,23.0,18.0,0.0,118.4861603,179.4930878,510.6726685,5222.970215,594.3339233,1771.0,15647.29004,2002.300049,9005.0,9001.306641,219.0,0.0,201.1999969
4024794.0,83.05,0.9,2.0,0.0,98.65,0.21,1.0,0.0,54.85,32.83,2.75,72.25,0.0,1.0,81.6,87.65,93.1,1.85,8.77,7.78,4.19,0.0,90.82,1.4,3.0,1.0,29.2,27.0,23.1,10.3,4.8,0.811,0.505,1.26,1.05,1.42,0.0,55.0,47.0,8.0,3.0,0.0,116.044693,172.7937775,527.935791,5347.272461,608.9399414,1522.987549,16020.87988,2004.800171,9306.492188,7139.505859,184.0,0.0,215.3999939
4024796.0,83.05,0.9,2.0,0.0,98.65,0.21,1.0,0.0,54.8,33.42,1.5,73.5,0.0,1.0,81.6,87.65,93.1,1.85,8.77,7.78,4.19,0.0,90.8,1.3,3.5,1.0,29.2,27.0,23.1,10.3,4.8,0.811,0.505,1.26,1.05,1.42,0.0,56.0,48.0,7.0,2.0,0.0,116.9306259,175.1435699,539.6653442,5625.680176,650.2734985,1989.987061,16880.05078,2001.799927,9301.012695,9302.005859,221.0,0.0,206.3000031
4024804.0,83.05,0.9,2.0,0.0,98.65,0.21,1.0,0.0,54.8,33.42,1.5,73.5,0.0,1.0,81.6,87.65,93.1,1.85,8.77,7.78,4.19,0.0,90.8,1.3,3.5,1.0,29.2,27.0,23.1,10.3,4.8,0.811,0.505,1.26,1.05,1.42,0.0,60.0,50.0,10.0,5.0,0.0,117.3859863,176.047821,556.024292,5286.760742,677.7700806,2627.658691,16036.45996,2003.100098,10693.1123,8836.006836,234.0,0.0,263.7000122
4024806.0,83.05,0.9,2.0,0.0,98.65,0.21,1.0,0.0,54.8,33.42,1.5,73.5,0.0,1.0,81.6,87.65,93.1,1.85,8.77,7.78,4.19,0.0,90.8,1.3,3.5,1.0,30.2,30.2,20.7,8.8,4.1,0.962,0.261,1.46,1.22,1.57,0.0,69.0,54.0,15.0,10.0,0.02111,115.4179306,175.0707245,594.4368896,5662.15625,645.055542,2582.552979,16964.96094,1506.699951,11152.49609,8947.297852,231.0,21.10944366,216.5
4024811.0,83.05,0.9,2.0,0.0,98.65,0.21,1.0,0.0,54.8,33.42,1.5,73.5,0.0,1.0,81.6,87.65,93.1,1.85,8.77,7.78,4.19,0.0,90.8,1.3,3.5,1.0,30.2,30.2,20.7,8.8,4.1,0.962,0.261,1.46,1.22,1.57,0.0,56.0,47.0,8.0,3.0,0.0,119.5776443,180.3502502,528.3981934,6104.90625,711.9335327,1754.987671,18334.2793,1503.899902,10543.73242,8133.696289,205.0,0.0,217.2001038
4024815.0,83.05,0.9,2.0,0.0,98.65,0.21,1.0,0.0,54.8,33.42,1.5,73.5,0.0,1.0,81.6,87.65,93.1,1.85,8.77,7.78,4.19,0.0,90.8,1.3,3.5,1.0,26.1,36.4,18.3,9.6,3.6,0.882,0.2,1.43,1.19,1.63,2.0,59.0,50.0,8.0,3.0,0.0,118.9220581,178.7474823,558.673584,6796.417969,860.2581177,1546.658447,20586.99023,1503.800171,10316.00488,9688.490234,244.0,0.0,228.8000031
4024817.0,83.05,0.9,2.0,0.0,98.65,0.21,1.0,0.0,54.8,33.42,1.5,73.5,0.0,1.0,81.6,87.65,93.1,1.85,8.77,7.78,4.19,0.0,90.8,1.3,3.5,1.0,26.1,36.4,18.3,9.6,3.6,0.882,0.2,1.43,1.19,1.63,2.0,66.0,53.0,12.0,7.0,49.40734863,114.0448761,170.4517365,599.3790894,5774.048828,653.0073242,1840.107422,17287.75,1504.099854,9762.205078,9247.798828,232.0,49407.35547,150.6000061
4024818.0,83.05,0.9,2.0,0.0,98.65,0.21,1.0,0.0,54.9,33.4,2.33,64.33,0.0,1.0,81.6,87.65,93.1,1.85,8.77,7.78,4.19,0.0,90.98,1.2,3.75,1.0,26.1,36.4,18.3,9.6,3.6,0.882,0.2,1.43,1.19,1.63,2.0,66.0,43.0,23.0,18.0,0.0,115.8248444,176.3841705,474.9857788,4838.202148,548.2521362,1107.332886,14488.59961,1505.999756,8020.40332,8230.705078,397.0,0.0,176.8000031
4024821.0,83.05,0.9,2.0,0.0,98.65,0.21,1.0,0.0,54.9,33.4,2.33,64.33,0.0,1.0,81.6,87.65,93.1,1.85,8.77,7.78,4.19,0.0,90.98,1.2,3.75,1.0,26.1,36.4,18.3,9.6,3.6,0.882,0.2,1.43,1.19,1.63,2.0,66.0,54.0,11.0,6.0,0.0,117.0180206,178.4434052,596.2052002,6092.993652,691.4250488,1500.352539,18248.78906,1501.999878,9902.023438,9902.902344,317.0,0.0,220.1000061
4024822.0,83.05,0.9,2.0,0.0,98.65,0.21,1.0,0.0,54.9,33.4,2.33,64.33,0.0,1.0,81.6,87.65,93.1,1.85,8.77,7.78,4.19,0.0,90.98,1.2,3.75,1.0,26.1,36.4,18.3,9.6,3.6,0.882,0.2,1.43,1.19,1.63,2.0,62.0,48.0,14.0,9.0,0.0,117.0870514,180.3456421,523.5374756,5388.98877,607.2022095,896.9998779,16129.0,1503.5,9368.40625,9356.103516,254.0,0.0,214.6000061
4024825.0,83.05,0.9,2.0,0.0,98.65,0.21,1.0,0.0,54.9,33.4,2.33,64.33,0.0,1.0,81.6,87.65,93.1,1.85,8.77,7.78,4.19,0.0,90.98,1.2,3.75,1.0,24.0,41.3,16.3,9.2,3.4,0.87,0.158,1.47,1.22,1.69,2.0,62.0,50.0,11.0,6.0,0.0,118.9503326,177.9932404,560.8030396,5411.785645,611.0518188,1163.963013,16200.5498,1502.0,9879.102539,9904.199219,267.0,0.0,214.8000031
4024826.0,83.05,0.9,2.0,0.0,98.65,0.21,1.0,0.0,54.9,33.4,2.33,64.33,0.0,1.0,81.6,87.65,93.1,1.85,8.77,7.78,4.19,0.0,90.98,1.2,3.75,1.0,24.0,41.3,16.3,9.2,3.4,0.87,0.158,1.47,1.22,1.69,2.0,56.0,47.0,9.0,4.0,0.0,118.8986969,176.9502869,533.0666504,5086.57373,565.9939575,1457.0,15205.33008,1500.400024,10001.70703,9304.697266,311.0,0.0,210.3000031
4024827.0,83.05,0.9,2.0,0.0,98.65,0.21,1.0,0.0,54.9,33.4,2.33,64.33,0.0,1.0,81.6,87.65,93.1,1.85,8.77,7.78,4.19,0.0,90.98,1.2,3.75,1.0,22.9,42.6,15.8,9.6,3.6,0.759,0.154,1.45,1.18,1.68,2.0,59.0,51.0,8.0,3.0,0.0,120.85923,176.2449341,587.2651367,5918.896484,663.2410278,1508.0,17705.44922,2001.599976,9557.298828,11221.50098,223.0,0.0,228.6999969
4024831.0,83.05,0.9,2.0,0.0,98.65,0.21,1.0,0.0,54.9,33.4,2.33,64.33,0.0,1.0,81.6,87.65,93.1,1.85,8.77,7.78,4.19,0.0,90.98,1.2,3.75,1.0,22.9,42.6,15.8,9.6,3.6,0.759,0.154,1.45,1.18,1.68,2.0,63.0,55.0,8.0,3.0,0.0,121.4420776,175.8465271,633.0628662,6351.372559,826.8034668,2570.88916,19298.40039,2002.699951,9481.299805,11000.81055,216.0,0.0,227.1999969
4024860.0,83.18,0.85,2.25,0.0,98.65,0.21,1.0,0.0,54.8,33.55,3.0,97.0,0.0,0.0,82.2,86.9,94.6,1.6,10.15,6.05,3.78,1.0,91.23,1.2,4.33,1.0,22.9,42.6,15.8,9.6,3.6,0.759,0.154,1.45,1.18,1.68,2.0,67.0,54.0,13.0,8.0,0.0,115.0726852,170.0,614.6611328,3259.822266,412.620697,1441.888916,9874.339844,1502.099976,9358.509766,7902.793457,329.0,0.0,221.1000061
4024865.0,83.18,0.85,2.25,0.0,98.65,0.21,1.0,0.0,54.8,33.55,3.0,97.0,0.0,0.0,82.2,86.9,94.6,1.6,10.15,6.05,3.78,1.0,91.23,1.2,4.33,1.0,22.9,42.6,15.8,9.6,3.6,0.759,0.154,1.45,1.18,1.68,2.0,63.0,50.0,13.0,8.0,45.33718872,116.7556305,170.0,579.008728,5370.958496,681.3815918,2227.0,16273.17969,1000.5,7389.821289,8763.705078,351.0,45337.19141,154.6999969
4024883.0,81.27,0.9,4.67,0.0,98.65,0.21,1.0,0.0,55.0,33.42,1.5,48.5,0.0,1.0,81.87,86.73,94.4,1.93,9.94,6.26,3.27,1.0,90.65,1.2,3.75,1.0,25.6,34.9,20.6,9.4,3.9,0.925,0.162,1.24,1.04,1.43,2.0,70.0,62.0,8.0,3.0,210.1769562,119.8541565,182.7249298,679.612915,4664.272949,577.2739868,1986.110596,14094.4502,2001.500122,9257.401367,9412.90918,298.0,210176.9688,0.0
4024885.0,81.27,0.9,4.67,0.0,98.65,0.21,1.0,0.0,55.0,33.42,1.5,48.5,0.0,1.0,81.87,86.73,94.4,1.93,9.94,6.26,3.27,1.0,90.65,1.2,3.75,1.0,23.2,39.6,18.8,9.2,3.6,0.95,0.163,1.23,1.04,1.45,2.0,66.0,57.0,8.0,3.0,205.421463,119.639122,170.0,679.3234253,5495.662109,605.9855957,1268.963013,16413.84961,2003.700073,11001.67285,9067.669922,318.0,205421.4688,0.0
4024886.0,81.27,0.9,4.67,0.0,98.65,0.21,1.0,0.0,55.0,33.42,1.5,48.5,0.0,1.0,81.87,86.73,94.4,1.93,9.94,6.26,3.27,1.0,90.65,1.2,3.75,1.0,23.2,39.6,18.8,9.2,3.6,0.95,0.163,1.23,1.04,1.45,2.0,70.0,62.0,8.0,3.0,216.9911041,120.1893005,174.1880188,713.1891479,5908.466797,649.4342041,2720.222168,17641.39063,2002.599976,9175.101563,10059.59082,331.0,216991.1094,0.0
4024898.0,82.0,1.02,2.5,0.0,98.65,0.21,1.0,0.0,54.83,33.2,2.33,64.33,0.0,1.0,80.4,86.23,93.2,1.77,10.33,7.5,4.24,1.0,91.4,1.2,3.0,1.0,23.2,39.6,18.8,9.2,3.6,0.95,0.163,1.23,1.04,1.45,2.0,66.0,58.0,7.0,2.0,215.4574432,124.3492813,173.089798,697.4555054,5567.463867,732.5673218,2677.0,16936.83008,2002.700073,9953.604492,9640.902344,244.0,215457.4531,0.0
4024899.0,82.0,1.02,2.5,0.0,98.65,0.21,1.0,0.0,54.83,33.2,2.33,64.33,0.0,1.0,80.4,86.23,93.2,1.77,10.33,7.5,4.24,1.0,91.4,1.2,3.0,1.0,23.2,39.6,18.8,9.2,3.6,0.95,0.163,1.23,1.04,1.45,2.0,68.0,59.0,8.0,3.0,214.2729645,124.8452072,176.7602234,704.138855,5568.482422,655.5188599,1987.959229,16739.25,2002.200073,9802.210938,9941.896484,284.0,214272.9531,0.0
4024901.0,82.0,1.02,2.5,0.0,98.65,0.21,1.0,0.0,54.83,33.2,2.33,64.33,0.0,1.0,80.4,86.23,93.2,1.77,10.33,7.5,4.24,1.0,91.4,1.2,3.0,1.0,23.2,39.6,18.8,9.2,3.6,0.95,0.163,1.23,1.04,1.45,2.0,68.0,59.0,9.0,4.0,215.1126404,124.4522324,177.0635529,695.4484253,5668.794434,623.7974854,1707.962769,16927.61914,2000.900024,9774.702148,9706.209961,270.0,215112.6406,0.0
4024906.0,82.0,1.02,2.5,0.0,98.65,0.21,1.0,0.0,54.83,33.2,2.33,64.33,0.0,1.0,80.4,86.23,93.2,1.77,10.33,7.5,4.24,1.0,91.4,1.2,3.0,1.0,23.2,39.6,18.8,9.2,3.6,0.95,0.163,1.23,1.04,1.45,2.0,70.0,61.0,8.0,3.0,217.0291748,123.4994965,174.2462158,724.5146484,5523.705566,663.8391113,1940.999512,16639.98047,2000.5,9972.302734,10102.49219,305.0,217029.1719,0.0
4024908.0,82.0,1.02,2.5,0.0,98.65,0.21,1.0,0.0,54.83,33.2,2.33,64.33,0.0,1.0,80.4,86.23,93.2,1.77,10.33,7.5,4.24,1.0,91.4,1.2,3.0,1.0,23.2,39.6,18.8,9.2,3.6,0.95,0.163,1.23,1.04,1.45,2.0,70.0,62.0,8.0,3.0,219.9639435,125.5283127,170.0,764.6561279,6164.558105,682.8043213,2761.987549,18419.58984,2009.699951,9909.202148,9910.905273,296.0,219963.9375,0.0
4024928.0,82.0,1.02,2.5,0.0,98.65,0.21,1.0,0.0,54.6,33.13,1.67,65.0,0.0,1.0,82.15,87.45,93.95,1.9,9.13,6.82,3.59,0.0,90.52,1.2,2.75,1.0,21.3,44.7,16.6,8.4,3.5,0.8,0.157,1.28,1.06,1.48,2.0,60.0,52.0,8.0,3.0,47.26570129,124.4111481,181.1311951,597.3743896,6327.629395,729.5053101,2390.962891,18981.31055,2000.900146,10018.00781,11657.29688,280.0,47265.69531,177.5
4024929.0,82.0,1.02,2.5,0.0,98.65,0.21,1.0,0.0,54.6,33.13,1.67,65.0,0.0,1.0,82.15,87.45,93.95,1.9,9.13,6.82,3.59,0.0,90.52,1.2,2.75,1.0,21.3,44.7,16.6,8.4,3.5,0.8,0.157,1.28,1.06,1.48,2.0,61.0,53.0,8.0,3.0,50.23403931,125.785347,176.9294586,628.9800415,6173.210938,703.2993774,2920.99585,18496.25,2001.700073,9232.695313,11528.41797,277.0,50234.03516,179.0001068
4024930.0,82.0,1.02,2.5,0.0,98.65,0.21,1.0,0.0,54.6,33.13,1.67,65.0,0.0,1.0,82.15,87.45,93.95,1.9,9.13,6.82,3.59,0.0,90.52,1.2,2.75,1.0,21.3,44.7,16.6,8.4,3.5,0.8,0.157,1.28,1.06,1.48,2.0,62.0,53.0,8.0,3.0,45.56552124,124.5815659,173.8205261,643.2609253,6217.840332,710.114502,2309.0,18634.4707,2004.199951,9160.196289,11551.88184,313.0,45565.51563,179.5
4024931.0,82.0,1.02,2.5,0.0,98.65,0.21,1.0,0.0,54.6,33.13,1.67,65.0,0.0,1.0,82.15,87.45,93.95,1.9,9.13,6.82,3.59,0.0,90.52,1.2,2.75,1.0,21.3,44.7,16.6,8.4,3.5,0.8,0.157,1.28,1.06,1.48,2.0,62.0,54.0,7.0,2.0,48.97330856,123.5716629,175.3184509,638.0770264,6511.730957,746.3380127,2765.0,19522.15039,2003.700073,9001.620117,11251.79395,272.0,48973.3125,175.8999939
4024932.0,82.0,1.02,2.5,0.0,98.65,0.21,1.0,0.0,54.6,33.13,1.67,65.0,0.0,1.0,82.15,87.45,93.95,1.9,9.13,6.82,3.59,0.0,90.52,1.2,2.75,1.0,23.9,39.2,17.9,9.6,3.7,0.808,0.162,1.34,1.11,1.55,2.0,57.0,48.0,8.0,3.0,43.6807785,124.348732,179.0300751,558.3562622,5538.135742,728.9085083,2023.0,16848.13086,2004.500244,7894.900879,10365.20898,223.0,43680.78125,163.8000031
4024936.0,81.64,0.98,2.6,0.0,98.65,0.21,1.0,0.0,55.0,32.33,1.5,48.5,0.0,1.0,81.4,86.6,94.0,1.5,10.41,6.69,4.46,1.0,90.47,1.2,2.33,1.0,23.9,39.2,17.9,9.6,3.7,0.808,0.162,1.34,1.11,1.55,2.0,59.0,50.0,8.0,3.0,0.0,125.6584778,179.3201752,591.7438354,5859.017578,771.1266479,2221.876465,17824.26953,2002.800171,8909.819336,11264.78418,263.0,0.0,225.3000031
4024937.0,81.64,0.98,2.6,0.0,98.65,0.21,1.0,0.0,55.0,32.33,1.5,48.5,0.0,1.0,81.4,86.6,94.0,1.5,10.41,6.69,4.46,1.0,90.47,1.2,2.33,1.0,21.0,44.9,16.1,8.6,3.6,0.771,0.162,1.3,1.07,1.5,2.0,62.0,54.0,7.0,2.0,51.1912384,126.9190674,176.7041626,653.015625,6267.293945,824.7221069,2745.0,19065.9707,2003.800049,8883.601563,11221.98242,253.0,51191.24219,173.0001068
4024938.0,81.64,0.98,2.6,0.0,98.65,0.21,1.0,0.0,55.0,32.33,1.5,48.5,0.0,1.0,81.4,86.6,94.0,1.5,10.41,6.69,4.46,1.0,90.47,1.2,2.33,1.0,21.0,44.9,16.1,8.6,3.6,0.771,0.162,1.3,1.07,1.5,2.0,70.0,53.0,17.0,12.0,57.17839813,126.042038,171.6572418,648.8054199,6130.048828,698.6203613,2560.0,18367.53906,2002.699951,8823.720703,10996.66113,269.0,57178.39844,167.1000061
4024939.0,81.64,0.98,2.6,0.0,98.65,0.21,1.0,0.0,55.0,32.33,1.5,48.5,0.0,1.0,81.4,86.6,94.0,1.5,10.41,6.69,4.46,1.0,90.47,1.2,2.33,1.0,22.0,41.9,17.2,9.5,3.5,0.778,0.161,1.28,1.06,1.52,2.0,59.0,51.0,8.0,3.0,50.06203079,127.1041107,177.4842834,610.909729,5755.886719,757.6888428,2392.888428,17510.88086,2002.599976,8967.504883,10802.09082,246.0,50062.02734,169.1000977
4024941.0,81.64,0.98,2.6,0.0,98.65,0.21,1.0,0.0,55.0,32.33,1.5,48.5,0.0,1.0,81.4,86.6,94.0,1.5,10.41,6.69,4.46,1.0,90.47,1.2,2.33,1.0,21.3,44.3,16.0,9.3,3.4,0.749,0.163,1.33,1.1,1.58,2.0,56.0,48.0,8.0,3.0,23.23077011,125.3310471,173.3891449,578.2647705,5503.781738,630.0009766,2276.884766,16498.21094,2006.400024,8539.304688,10528.80664,262.0,23230.76563,186.3000031
4024945.0,81.64,0.98,2.6,0.0,98.65,0.21,1.0,0.0,55.0,32.33,1.5,48.5,0.0,1.0,81.4,86.6,94.0,1.5,10.41,6.69,4.46,1.0,90.47,1.2,2.33,1.0,21.3,44.3,16.0,9.3,3.4,0.749,0.163,1.33,1.1,1.58,2.0,66.0,54.0,11.0,6.0,68.84873199,127.3081055,179.3911285,645.0091553,6151.806641,698.8161621,2207.950684,18426.80078,2008.800049,9895.416992,12001.67969,239.0,68848.73438,171.3999939
4024946.0,81.64,0.98,2.6,0.0,98.65,0.21,1.0,0.0,55.0,32.33,1.5,48.5,0.0,1.0,81.4,86.6,94.0,1.5,10.41,6.69,4.46,1.0,90.47,1.2,2.33,1.0,21.3,44.3,16.0,9.3,3.4,0.749,0.163,1.33,1.1,1.58,2.0,62.0,54.0,7.0,2.0,54.14017105,125.5379181,179.2920532,640.6708984,5901.287598,776.795105,2832.0,17953.16016,2003.0,8768.709961,10502.30859,235.0,54140.17188,174.8000031
4024947.0,81.64,0.98,2.6,0.0,98.65,0.21,1.0,0.0,55.0,32.33,1.5,48.5,0.0,1.0,81.4,86.6,94.0,1.5,10.41,6.69,4.46,1.0,90.47,1.2,2.33,1.0,23.6,40.8,18.5,7.6,3.8,0.78,0.163,1.28,1.06,1.4,2.0,59.0,52.0,6.0,1.0,53.13740158,125.3816299,184.6883545,599.302063,5794.532227,657.5016479,2820.072754,17354.74023,2000.299927,10044.90039,9698.59375,212.0,53137.39453,176.6999969
4024948.0,81.64,0.98,2.6,0.0,98.65,0.21,1.0,0.0,55.0,32.33,1.5,48.5,0.0,1.0,81.4,86.6,94.0,1.5,10.41,6.69,4.46,1.0,90.47,1.2,2.33,1.0,23.3,39.4,18.2,9.5,3.8,0.859,0.165,1.28,1.06,1.49,2.0,63.0,56.0,6.0,1.0,67.16876221,126.7205429,173.9872284,683.6209106,6025.524414,681.5974121,2822.554199,18041.07031,2004.300049,10501.00488,10841.99414,226.0,67168.75781,165.3999023
