tar,heat_no,cao,feo,sio2,mgo,al2o3,p2o5,mno,b2,b3,b4
14021221,4026355,27.6,35.5,19.8,8,3.6,0.835,0.139,1.39,1.18,1.52
14021223,4026385,25.6,34.4,21.4,9,4.1,0.754,0.156,1.2,1,1.36
14021223,4026390,26.1,32.5,22.4,9.3,4.2,0.774,0.155,1.17,0.98,1.33
14021223,4026395,25.9,36.5,19.9,8.2,3.9,0.809,0.172,1.3,1.09,1.43
14021223,4026399,28.1,33.1,20.4,8.8,4,0.827,0.165,1.38,1.15,1.51
14021224,4026410,25.9,39.2,17.3,8.2,3.7,0.762,0.151,1.5,1.23,1.62
14021224,4026415,28.1,30.9,22.5,8.3,4.5,0.809,0.178,1.25,1.04,1.35
14021224,4026422,28.2,32.3,21.6,8,4.3,0.825,0.16,1.31,1.09,1.4
14021225,4026432,30.1,26.6,24.4,8.6,4.9,0.798,0.19,1.23,1.03,1.32
14021225,4026435,29.1,29.8,22.7,8.6,4.4,0.874,0.18,1.28,1.07,1.39
14021225,4026440,27.2,36.4,18.9,8.4,3.7,0.762,0.154,1.44,1.2,1.58
14021226,4026445,31.6,25.2,23.8,9.4,4.6,0.76,0.209,1.33,1.11,1.44
14021226,4026455,30.1,23,25.6,10.9,5,0.758,0.21,1.18,0.98,1.34
14021226,4026461,30.2,23.6,25.2,10.7,4.9,0.744,0.207,1.2,1,1.36
14021227,4026465,31.2,25.8,23.8,8.6,5.2,0.76,0.258,1.31,1.08,1.37
14021227,4026470,27.1,28.8,23.9,10,4.8,0.819,0.166,1.13,0.94,1.29
14021227,4026475,29.7,28.9,21.6,9.9,4.2,0.843,0.158,1.37,1.15,1.53
14021227,4026480,30.5,26.5,23.2,9.8,4.3,0.814,0.187,1.31,1.11,1.47
14021228,4026485,26.7,36.9,18,8.9,3.7,0.714,0.16,1.48,1.23,1.64
14021228,4026490,26.9,34.3,19.7,9.2,4.1,0.748,0.182,1.37,1.13,1.52
14021228,4026495,27.2,34.5,19.6,9.2,3.8,0.699,0.169,1.39,1.16,1.56
14021228,4026500,27.3,32,21.6,8.9,4.4,0.725,0.212,1.26,1.05,1.39
14021229,4026506,28.8,31.4,21.3,8.8,4.2,0.799,0.196,1.35,1.13,1.47
14021229,4026510,35.1,16.1,26.6,11.2,5.4,0.903,0.208,1.32,1.1,1.45
14021229,4026515,31,22.6,25.6,10.4,5,0.648,0.208,1.21,1.01,1.35
14021229,4026520,33.3,18.4,26.7,10.7,5.5,0.621,0.237,1.25,1.03,1.37
14021229,4026525,28,26.3,24.4,10.4,5.2,0.677,0.219,1.15,0.95,1.3
14021229,4026530,32.8,20.7,25.6,9.9,5.2,0.706,0.222,1.28,1.06,1.39
14021229,4026535,25.7,34,21.2,8.7,4.6,0.825,0.169,1.21,1,1.33
14030102,4030010,28.9,26.2,24,10,5.1,0.859,0.187,1.2,0.99,1.34
14030102,4030020,30.2,32.1,20,8.2,4,0.755,0.157,1.51,1.26,1.6
14030103,4030026,24.5,35.2,21.2,9.5,4.2,0.783,0.17,1.16,0.96,1.34
14030104,4030035,27.1,32,21.7,9.5,4.3,0.753,0.172,1.25,1.04,1.41
14030104,4030039,22.1,44,17.2,7.9,3.5,0.694,0.148,1.28,1.07,1.45
14030104,4030040,27.1,31.2,22.4,9.4,4.5,0.81,0.181,1.21,1.01,1.36
14030104,4030050,29.7,24.3,24.3,10.9,5.2,0.879,0.19,1.22,1.01,1.38
14030104,4030055,26.9,33.4,20.7,9.2,4.4,0.794,0.161,1.3,1.07,1.44
14030104,4030060,27.5,29.2,23.1,9.8,4.9,0.826,0.175,1.19,0.98,1.33
14030105,4030065,28.8,23.6,25.6,10.8,5.5,0.746,0.181,1.13,0.93,1.27
14030105,4030070,28.8,25.7,24.2,10.4,5.1,0.836,0.182,1.19,0.98,1.34
14030105,4030075,32,16.7,27.4,12.3,5.9,0.67,0.206,1.17,0.96,1.33
14030107,4030076,22.1,39,21.7,7.8,4.1,0.731,0.198,2.52,1.83,2.27
14030107,4030080,27.2,33.6,22.6,7.6,4.6,0.729,0.18,1.16,0.96,1.24
14030107,4030081,27.2,24.6,27.6,9.8,5.4,0.604,0.204,0.98,0.82,1.12
14030107,4030085,26.7,31.4,22.8,9.2,4.5,0.669,0.178,1.17,0.98,1.32
14030107,4030090,29.2,22.8,27,10.1,5.4,0.721,0.195,1.08,0.9,1.21
14030107,4030094,30.5,21.8,27.3,9.4,5.4,0.84,0.235,1.12,0.93,1.22
14030107,4030100,28.8,22.5,27.1,10.8,5.4,0.614,0.207,1.06,0.89,1.22
14030108,4030120,27.4,31.7,22.8,8.1,4.4,0.738,0.179,1.2,1.01,1.31
14030108,4030125,30.5,24.6,24.9,9.2,4.9,0.822,0.207,1.22,1.02,1.33
14030109,4030130,32.4,19.4,28.2,9,5.6,0.848,0.193,1.15,0.96,1.22
14030109,4030136,25,34.2,22.5,8.2,4.6,0.886,0.171,1.11,0.92,1.23
14030109,4030141,22.9,39.2,19.9,8.8,3.9,0.784,0.154,1.15,0.96,1.33
14030109,4030150,27.6,25.7,26.7,9.4,5.2,0.737,0.206,1.03,0.87,1.16
14030110,4030155,27.8,25,26.7,9.6,5.2,0.752,0.188,1.04,0.87,1.17
14030110,4030157,27.7,28.2,23.7,9.8,4.7,0.881,0.169,1.17,0.98,1.32
14030111,4030165,25.3,34.2,21.1,9.3,4.2,0.859,0.167,1.2,1,1.37
14030111,4030170,25.3,37.6,18.2,9,4.1,0.863,0.153,1.39,1.13,1.54
14030111,4030175,23,38.3,20.2,9.2,3.7,0.677,0.172,1.14,0.96,1.35
14030111,4030180,26.5,31.4,22.2,10.1,4.1,0.78,0.175,1.19,1.01,1.39
14030112,4030185,28.4,27.2,25.4,8.3,5,0.839,0.202,1.12,0.93,1.21
14030112,4030191,28.9,26.3,25.5,8.5,5,0.984,0.192,1.13,0.95,1.23
14030112,4030195,28.4,27.9,24.5,8.5,4.9,0.946,0.195,1.16,0.97,1.26
14030112,4030198,29.7,23.6,26.8,9.1,5.4,0.698,0.197,1.11,0.92,1.2
14030112,4030200,27.4,30,23.5,8.9,4.5,0.863,0.179,1.17,0.98,1.3
14030112,4030203,27.9,28.5,24.2,8.9,4.7,0.948,0.181,1.15,0.97,1.27
14030112,4030207,28.8,28.3,24.1,8.4,4.6,0.939,0.174,1.2,1,1.3
14030112,4030211,25.8,36.3,19.8,8.5,4,0.928,0.154,1.3,1.08,1.44
14030113,4030230,24.1,38.8,19.9,7.6,3.9,0.872,0.174,1.21,1.01,1.33
14030114,4030236,27.3,32.3,22.2,7.9,4.3,1.038,0.182,1.23,1.03,1.33
14030114,4030240,30.5,22.3,26.8,9.4,5.3,0.808,0.2,1.14,0.95,1.24
14030115,4030245,30.7,20.6,26.9,10.5,5.4,0.848,0.199,1.14,0.95,1.28
14030115,4030250,28,25,25.4,10.4,5.4,0.818,0.179,1.1,0.91,1.25
14030115,4030255,26.4,29.2,23.9,10,4.7,0.81,0.176,1.1,0.92,1.27
14030115,4030258,28.8,22.6,26.7,10.9,5.3,0.742,0.188,1.08,0.9,1.24
14030115,4030260,28.7,23.1,26,11.1,5.3,0.809,0.19,1.1,0.92,1.27
14030115,4030262,28.6,25.7,24.3,10.7,4.9,0.906,0.183,1.18,0.98,1.35
14030116,4030265,26.5,27.2,25.6,10.1,5.2,0.863,0.188,1.04,0.86,1.19
14030116,4030267,26.5,29.9,24.1,9.3,4.8,0.716,0.196,1.1,0.92,1.24
14030116,4030270,27.1,30.6,22.4,9.9,4.5,0.816,0.172,1.21,1.01,1.38
14030116,4030274,28.6,28.4,23.4,9.6,4.4,0.977,0.171,1.22,1.03,1.37
14030116,4030280,30.3,20.9,27.5,10.8,5.1,0.749,0.2,1.1,0.93,1.26
14030117,4030285,27.4,27.4,24.9,9.4,5.1,0.746,0.186,1.1,0.91,1.23
14030117,4030290,29,28.7,21.8,10.3,4.2,0.839,0.186,1.33,1.12,1.51
14030117,4030295,31.9,21.8,25,10.3,5,0.934,0.177,1.28,1.06,1.41
14030117,4030300,28.6,29.5,22,9.6,4.5,0.833,0.173,1.3,1.08,1.44
14030118,4030303,29.1,23,26.6,10.4,5.1,0.763,0.194,1.09,0.92,1.25
14030118,4030313,31.7,17.2,28.5,11.3,5.6,0.706,0.188,1.11,0.93,1.26
14030118,4030315,29.8,24.1,25.5,9.9,5,0.757,0.173,1.17,0.98,1.3
14030118,4030320,28.4,27.1,23.3,10.8,4.6,0.792,0.166,1.22,1.02,1.41
14030118,4030325,27.6,27,24.2,10.6,4.8,0.794,0.17,1.14,0.95,1.32
14030119,4030331,29.5,28.3,22.9,9.5,4.2,0.84,0.153,1.29,1.09,1.44
14030119,4030333,31,23.5,25.3,10,4.6,0.778,0.189,1.23,1.04,1.37
14030119,4030335,28.1,27.8,24,10,4.5,0.794,0.159,1.17,0.99,1.34
14030119,4030337,29.9,27.6,22.6,9.8,4.5,0.82,0.161,1.32,1.1,1.46
14030119,4030340,28.6,28.6,22.5,10.4,4.3,0.759,0.153,1.27,1.07,1.46
14030119,4030345,26.3,31.7,23.1,8.9,4.4,0.732,0.159,1.14,0.96,1.28
14030119,4030347,27.2,29.8,24.1,8.9,4.5,0.741,0.16,1.13,0.95,1.26
14030119,4030350,28.2,28,24.9,8.7,4.7,0.746,0.173,1.13,0.95,1.25
14030120,4030355,23.9,38.2,19.8,8.7,3.9,0.624,0.179,1.21,1.01,1.38
14030121,4030360,22.4,39,19.7,9.3,3.9,0.706,0.152,1.14,0.95,1.34
14030121,4030371,30.5,23.3,24.5,11.1,4.9,0.702,0.183,1.24,1.04,1.41
14030121,4030377,28.3,30.6,20.4,10.8,4.1,0.745,0.172,1.39,1.16,1.6
14030121,4030380,30.7,23.8,23.6,11.7,4.6,0.706,0.169,1.3,1.09,1.5
14030122,4030385,31.7,21.7,25.4,10.6,4.9,0.75,0.177,1.25,1.05,1.4
14030122,4030390,24,39.1,18.5,8.9,3.8,0.653,0.178,1.3,1.08,1.48
14030122,4030395,28.9,31.3,20.7,9.7,4.1,0.796,0.165,1.4,1.17,1.56
14030122,4030400,27.9,30.2,21.3,10.8,4.3,0.749,0.178,1.31,1.09,1.51
14030122,4030404,27,30.4,22.2,10.3,4.5,0.735,0.184,1.22,1.01,1.4
14030123,4030410,19.4,44.8,17.7,8.7,3.7,0.568,0.161,1.1,0.91,1.31
14030123,4030415,24.2,38.5,18.7,9.1,3.8,0.672,0.174,1.29,1.08,1.48
14030123,4030420,22.1,38.4,20.5,9.3,4.1,0.582,0.169,1.08,0.9,1.28
14030123,4030423,20.8,38.6,20.6,10.1,4.2,0.612,0.167,1.01,0.84,1.25
14030123,4030427,22,39.1,19.7,9.4,4.1,0.631,0.175,1.12,0.92,1.32
14030124,4030430,22.2,39.4,20,8.8,4.3,0.654,0.172,1.11,0.91,1.28
14030124,4030432,25.3,31.6,23,9.8,4.9,0.705,0.187,1.1,0.91,1.26
14030124,4030434,20,39.1,21.1,10,4.5,0.603,0.183,0.95,0.78,1.17
14030124,4030435,23.1,37.3,20.8,8.9,4.5,0.616,0.178,1.11,0.91,1.26
14030124,4030439,17.8,48.9,16.8,7.7,3.5,0.556,0.145,1.06,0.88,1.26
14030124,4030440,19.8,45.3,18.1,7.6,3.9,0.611,0.152,1.09,0.9,1.25
14030124,4030446,19.2,46.5,17.1,8.3,3.7,0.614,0.156,1.12,0.92,1.32
14030124,4030447,19.2,46.3,17.4,8.3,3.6,0.612,0.151,1.1,0.91,1.31
14030124,4030450,20.4,46.5,16.2,8.3,3.3,0.658,0.16,1.26,1.05,1.47
14030124,4030455,21.7,41.3,19,8.5,4.2,0.574,0.169,1.14,0.94,1.3
14030125,4030460,21,39.6,20.1,9.3,4.5,0.587,0.182,1.04,0.85,1.23
14030126,4030480,20.9,40.6,20.1,9,4.1,0.504,0.177,1.04,0.86,1.24
14030126,4030485,18,45.7,18.5,8.6,3.8,0.601,0.156,0.97,0.81,1.19
14030126,4030488,16.9,50.4,16.5,7.7,3.3,0.546,0.142,1.02,0.85,1.24
14030127,4030506,19.2,44.4,19.4,8.1,3.8,0.552,0.169,0.99,0.83,1.18
14030127,4030510,13.8,56.3,15,6.7,3.1,0.447,0.135,0.92,0.76,1.13
14030128,4030515,16.3,53,15.2,7.1,3.1,0.496,0.135,1.07,0.89,1.28
14030128,4030520,15.4,53,15.4,7.7,3.2,0.479,0.148,1,0.83,1.24
14030128,4030521,14.8,53.6,15.7,7.5,3.2,0.447,0.137,0.94,0.78,1.18
14030128,4030527,20.3,42.7,18.6,9.1,4,0.576,0.165,1.09,0.9,1.3
14030128,4030530,20.4,43.7,18.1,8.9,3.7,0.583,0.154,1.13,0.94,1.34
14030128,4030534,18.2,44,17.4,11.5,3.6,0.538,0.148,1.05,0.87,1.41
14030129,4030535,18,47.2,17.7,8.5,3.6,0.499,0.155,1.02,0.85,1.24
14030129,4030540,17.3,51.3,16.3,6.8,3.2,0.44,0.153,1.06,0.89,1.24
14030129,4030545,16.2,50,17.7,7.5,3.6,0.519,0.148,0.92,0.76,1.11
14030129,4030549,19.9,42.4,19.7,8.6,4,0.522,0.158,1.01,0.84,1.2
14030129,4030552,20,42.4,20.4,7.9,4.1,0.575,0.157,0.98,0.82,1.14
14030129,4030555,20.3,42.5,19.9,8.1,4.1,0.572,0.16,1.02,0.85,1.18
14030129,4030556,20,43,20,7.8,4.1,0.636,0.157,1,0.83,1.15
14030129,4030560,22.6,35.6,23.1,8.8,4.5,0.633,0.186,0.98,0.82,1.14
14030129,4030562,20.2,41.5,20.6,8.6,4,0.618,0.157,0.98,0.82,1.17
14030130,4030564,19.2,44.8,18.8,7.9,3.8,0.6,0.15,1.02,0.85,1.2
14030130,4030570,19.6,43.6,19.4,7.8,4,0.624,0.157,1.01,0.84,1.17
14030130,4030577,18.7,46.6,17.8,7.7,3.7,0.581,0.145,1.05,0.87,1.23
14030130,4030579,19.6,41.5,20.6,8.7,4,0.641,0.155,0.95,0.8,1.15
14030130,4030580,19.8,41.3,20.8,8.3,4.2,0.641,0.155,0.95,0.79,1.12
14030130,4030583,26.5,30.1,22.8,9.9,5,0.728,0.188,1.16,0.95,1.31
14030131,4030595,22.9,35.6,21.3,10.4,4.3,0.727,0.166,1.08,0.89,1.3
14030201,4030600,23.5,34.6,22.5,9.4,4.5,0.692,0.167,1.04,0.87,1.22
14030201,4030609,22.6,41.4,18.7,7.7,4.1,0.654,0.164,1.21,0.99,1.33
14030201,4030610,24.3,38.9,19.1,8.3,4,0.715,0.155,1.27,1.05,1.41
14030201,4030615,27,28.2,24.9,9.7,4.8,0.691,0.182,1.08,0.91,1.24
14030202,4030630,27.9,29.5,23.1,9.3,4.3,0.813,0.158,1.21,1.02,1.36
14030202,4030638,20.2,39.6,21.2,9.1,4.3,0.679,0.162,0.95,0.79,1.15
14030202,4030643,31.2,18.9,27.3,11.7,5.7,0.609,0.196,1.14,0.95,1.3
14030202,4030644,29.2,19.9,27.3,12.5,5.5,0.571,0.182,1.07,0.89,1.27
14030202,4030645,22.7,32.5,24.7,9.7,4.9,0.726,0.175,0.92,0.77,1.09
14030203,4030646,26.9,33.3,21.2,8.7,4,0.848,0.147,1.27,1.07,1.41
14030203,4030648,27.5,31.5,21.6,9.5,4,0.791,0.149,1.27,1.07,1.45
14030203,4030650,30.2,26.5,23.7,9.2,4.6,0.765,0.16,1.27,1.07,1.39
14030203,4030655,24.3,35.3,20.4,10.2,4.1,0.673,0.145,1.19,0.99,1.41
14030203,4030660,24,39.3,18.3,9.2,3.5,0.695,0.145,1.31,1.1,1.52
14030203,4030661,25.8,36.8,18.8,9,3.9,0.768,0.144,1.37,1.14,1.53
14030203,4030663,27.4,32.2,20.7,10,4.2,0.772,0.155,1.32,1.1,1.5
14030204,4030666,28.7,26.8,23.2,10.4,5.1,0.736,0.183,1.24,1.01,1.38
14030204,4030670,24.1,39.4,18.3,9.1,3.5,0.705,0.132,1.32,1.11,1.52
14030204,4030675,20.4,45,17,8.6,3.3,0.625,0.13,1.2,1,1.43
14030204,4030680,25.5,37.3,18.7,9.3,3.5,0.805,0.132,1.36,1.15,1.57
14030204,4030684,21.7,43.7,17.5,8.4,3.6,0.685,0.146,1.24,1.03,1.43
14030204,4030686,24.4,41.2,16.6,8.5,3.8,0.738,0.161,1.47,1.2,1.61
14030204,4030687,26.9,32.7,21.5,8.5,4.7,0.812,0.201,1.25,1.03,1.35
14030205,4030688,25.1,36.3,20.6,8.3,4.2,0.782,0.161,1.22,1.01,1.35
14030205,4030690,27.7,27.2,23.9,10.5,5.1,0.758,0.185,1.16,0.96,1.32
14030205,4030692,26.5,30.7,22.2,10.1,4.9,0.78,0.205,1.19,0.98,1.35
14030205,4030695,24.5,34.6,21.2,10,4.3,0.758,0.17,1.16,0.96,1.35
14030205,4030701,23.8,37,20.2,9.8,4,0.714,0.162,1.18,0.98,1.39
14030206,4030705,25.1,33.7,21.1,9.9,4.3,0.7,0.204,1.19,0.99,1.38
14030206,4030710,25.8,32.3,22.2,9.4,4.5,0.756,0.165,1.16,0.97,1.32
14030206,4030713,22.8,39.4,18.8,9.3,4,0.691,0.165,1.21,1,1.41
14030206,4030715,22.6,38.7,19.9,8.8,4.1,0.696,0.166,1.14,0.94,1.31
14030206,4030720,24.5,35.2,20.5,10.1,4,0.682,0.159,1.2,1,1.41
14030206,4030725,22.1,41.5,18.4,8.6,3.6,0.676,0.148,1.2,1,1.4
14030206,4030730,19.6,46.8,15.3,9.2,3.8,0.612,0.249,1.28,1.03,1.51
14030207,4030735,28.7,24.7,24.6,11.3,4.9,0.878,0.187,1.17,0.97,1.36
14030207,4030740,27.5,29.8,22.3,10.3,4.3,0.923,0.163,1.23,1.03,1.42
14030207,4030744,26.1,32.2,21.8,9.9,4.2,0.858,0.154,1.2,1,1.38
14030207,4030745,24.8,35.5,20.4,10,3.7,0.799,0.152,1.22,1.03,1.44
14030207,4030750,30.5,28.6,20.3,10.5,4.3,0.807,0.176,1.5,1.24,1.67
14030208,4030755,25.1,34.8,20.3,10.3,3.8,0.694,0.144,1.24,1.04,1.47
14030208,4030760,31.1,20.4,26.3,11.6,4.8,0.727,0.162,1.18,1,1.37
14030208,4030762,26.9,28,23.5,11.4,4.4,0.745,0.159,1.14,0.96,1.37
14030208,4030765,26.8,28.8,23.1,11.1,4.3,0.799,0.152,1.16,0.98,1.38
14030209,4030775,27.7,28.8,23.5,10,4.5,0.848,0.16,1.18,0.99,1.35
14030210,4030778,33.2,16.9,27.4,11.4,5.3,0.793,0.179,1.21,1.02,1.36
14030210,4030780,34.2,15.6,27.5,11.4,5.4,0.849,0.197,1.24,1.04,1.39
14030210,4030785,30.4,21.9,26.1,10.7,5.1,0.785,0.177,1.16,0.97,1.32
14030210,4030788,25.6,33.8,21.2,9.5,4,0.8,0.164,1.21,1.02,1.39
14030210,4030792,27.1,26.5,25.3,10.3,5.1,0.819,0.187,1.07,0.89,1.23
14030210,4030794,26.8,29.9,23.5,9.5,4.5,0.905,0.166,1.14,0.96,1.3
14030210,4030796,29.1,24.8,24.9,10.4,5,0.819,0.182,1.17,0.97,1.32
14030211,4030800,27.6,28.9,23.1,10.2,4.7,0.898,0.177,1.19,0.99,1.36
14030211,4030803,28.8,25.5,24.8,10.6,4.8,0.846,0.183,1.16,0.97,1.33
14030211,4030805,25.7,30.7,23.9,9.1,5,0.852,0.174,1.08,0.89,1.2
14030211,4030808,29.5,24.3,25.2,10.5,5.1,0.781,0.179,1.17,0.97,1.32
14030211,4030811,28.8,27.5,23.6,10,4.6,0.87,0.157,1.22,1.02,1.38
14030211,4030817,23.4,37.8,19.9,9.3,4.1,0.811,0.152,1.18,0.97,1.36
14030211,4030819,26.7,33.1,21.6,8.9,4.2,0.867,0.153,1.24,1.03,1.38
14030212,4030820,23.4,39.3,18.7,9.4,3.8,0.818,0.145,1.25,1.04,1.46
14030212,4030823,28.4,27.6,24.1,9.9,4.6,0.911,0.17,1.18,0.99,1.33
14030212,4030825,27.1,29.6,23.1,10.2,4.4,0.871,0.159,1.17,0.99,1.36
14030212,4030828,29.1,26.4,24.4,9.7,4.7,0.845,0.172,1.19,1,1.33
14030212,4030830,30.7,23,25.4,10.2,5,0.832,0.174,1.21,1.01,1.35
14030212,4030834,26.6,30.5,22.9,9.9,4.4,0.882,0.16,1.16,0.97,1.34
14030212,4030836,28.6,27.2,24.1,9.9,4.7,0.988,0.165,1.19,0.99,1.34
14030212,4030839,29.5,26.8,23.7,9.8,4.6,0.925,0.157,1.24,1.04,1.39
14030212,4030841,25.5,35.3,20.6,9,4.1,0.794,0.152,1.24,1.03,1.4
14030213,4030845,23.4,37.9,20.1,8.7,4.1,0.759,0.208,1.16,0.97,1.33
14030213,4030850,23.2,38.3,19.5,9.5,3.7,0.829,0.168,1.19,1,1.41
14030213,4030852,23.5,38.7,19.5,8.7,3.8,0.855,0.157,1.21,1.01,1.38
14030213,4030854,24.1,37.5,19.5,9.2,3.9,0.819,0.156,1.24,1.03,1.42
14030213,4030858,25,32.9,21.7,10.3,4.3,0.854,0.166,1.15,0.96,1.36
14030213,4030862,26.4,31.2,22.2,9.9,4.5,0.86,0.171,1.18,0.99,1.36
14030214,4030865,25,35.1,20.7,9.7,4.2,0.836,0.155,1.21,1,1.39
14030214,4030868,24.2,37,19.7,9.7,4,0.804,0.157,1.23,1.02,1.43
14030214,4030870,26.6,33.8,20.9,8.7,4.5,0.893,0.169,1.27,1.05,1.39
14030214,4030873,23.1,39,19.5,9.2,3.9,0.821,0.152,1.18,0.99,1.38
14030214,4030875,22.6,38.7,19.8,9.9,3.8,0.739,0.155,1.14,0.96,1.38
14030214,4030878,26.9,31.2,22.6,9.8,4.2,0.841,0.16,1.19,1,1.37
14030214,4030880,24.2,35.8,20.7,9.7,4.1,0.859,0.155,1.17,0.98,1.37
14030214,4030883,25.7,34.5,20.7,9.7,4.3,0.409,0.16,1.24,1.03,1.42
14030214,4030885,24.7,34.9,21.5,9.5,4,0.816,0.152,1.15,0.97,1.34
14030214,4030887,24.2,33.5,21.7,10.7,4.4,0.855,0.168,1.12,0.93,1.34
14030214,4030891,24.9,36.2,20.5,9,4,0.858,0.161,1.21,1.02,1.38
14030214,4030892,25.7,34.7,20.7,9.2,4.2,0.79,0.17,1.24,1.03,1.4
14030215,4030898,24.9,35.1,21.2,9.2,4.1,0.886,0.157,1.17,0.98,1.35
14030215,4030900,23.5,37.6,20.6,9.1,3.9,0.839,0.147,1.14,0.96,1.33
14030216,4030905,28.1,27.3,23.8,10.2,5.1,0.954,0.17,1.18,0.97,1.33
14030216,4030909,23.7,34.5,22.3,9.6,4.4,0.834,0.155,1.06,0.89,1.25
14030216,4030913,24.3,34.7,22.2,9,4.3,0.877,0.166,1.09,0.92,1.26
14030216,4030915,25.2,33.5,21.6,9.8,4.5,0.941,0.158,1.17,0.97,1.34
14030216,4030920,24.7,38,19.1,8.9,3.9,0.824,0.147,1.29,1.07,1.46
14030217,4030928,28,30.6,21.8,9.7,4.3,0.845,0.16,1.28,1.07,1.44
14030217,4030930,28.7,30.1,21.5,9.7,4.3,0.961,0.156,1.33,1.11,1.49
14030218,4030936,28.3,28.6,23,9.5,4.6,0.855,0.165,1.23,1.03,1.37
14030218,4030938,30.2,26.1,23.1,10,4.6,0.969,0.161,1.31,1.09,1.45
14030218,4030940,35,18.3,25,10.6,5,0.991,0.171,1.4,1.17,1.52
14030218,4030946,27.8,28.4,23.1,10.4,4.5,0.797,0.157,1.2,1.01,1.38
14030218,4030949,27.7,31,22.3,8.9,4.3,0.751,0.162,1.24,1.04,1.38
14030218,4030951,27.9,28.2,23.6,9.6,4.8,0.791,0.177,1.18,0.98,1.32
14030219,4030958,28.8,22.4,26.8,11.3,5.3,0.664,0.179,1.07,0.9,1.25
14030219,4030959,27.3,28.2,23.3,10.8,4.8,0.706,0.17,1.17,0.97,1.36
14030219,4030960,30.4,22.9,25.5,10.6,5,0.804,0.2,1.19,1,1.34
14030219,4030964,30.6,16.4,26.7,15.8,5.1,0.568,0.167,1.15,0.96,1.46
14030219,4030967,29.4,24,26,10.2,4.9,0.698,0.165,1.13,0.95,1.28
14030219,4030975,27.3,29.8,23.5,9.2,4.6,0.798,0.162,1.16,0.97,1.3
14030220,4030978,29.7,21.8,26.6,11,5.1,0.816,0.165,1.12,0.94,1.28
14030220,4030980,28.6,25.6,25.4,10,4.6,0.907,0.156,1.13,0.95,1.29
14030220,4030983,30.5,21.7,26.1,11.1,4.8,0.816,0.168,1.17,0.99,1.35
14030220,4030985,28.9,24,25.5,11,4.9,0.781,0.164,1.13,0.95,1.31
14030220,4030990,28.3,29.8,23.1,9,4.1,0.753,0.156,1.23,1.04,1.37
14030221,4031001,25.9,36.1,19.5,9.5,3.8,0.674,0.16,1.33,1.11,1.52
14030221,4031005,26.1,35.7,19.8,9.2,3.9,0.683,0.169,1.32,1.1,1.49
14030221,4031009,25.5,35,21.1,9,4.1,0.745,0.161,1.21,1.01,1.37
14030221,4031010,27.3,36.5,19.6,7.7,3.7,0.721,0.15,1.39,1.17,1.5
14030221,4031015,25.6,37.3,18.9,9.5,3.5,0.68,0.146,1.35,1.14,1.57
14030221,4031020,29.3,32.7,20.6,8.1,4,0.834,0.154,1.42,1.19,1.52
14030221,4031025,27.5,34,20,9.3,3.9,0.7,0.16,1.38,1.15,1.54
14030221,4031030,25.9,35.7,19.6,9.9,3.6,0.599,0.166,1.32,1.12,1.54
14030222,4031032,24.1,39.7,18.4,8.8,3.5,0.663,0.147,1.31,1.1,1.5
14030222,4031035,25.8,36.5,19.4,9.1,3.6,0.703,0.15,1.33,1.12,1.52
14030222,4031040,36,17.9,25.5,10.5,4.5,0.635,0.25,1.41,1.2,1.55
14030222,4031041,32.3,20.3,25.8,11.1,5,0.746,0.194,1.25,1.05,1.41
14030222,4031042,29.2,24.2,25,11,4.8,0.684,0.188,1.17,0.98,1.35
14030223,4031043,22.1,37.9,20.4,10.1,4,0.63,0.156,1.08,0.91,1.32
14030223,4031045,29.1,22.6,26.1,11.7,4.8,0.743,0.224,1.11,0.94,1.32
14030223,4031050,23.9,38.7,19.2,8.9,3.7,0.753,0.158,1.24,1.04,1.43
14030223,4031054,31.3,21.1,25.9,11.4,4.8,0.695,0.185,1.21,1.02,1.39
14030223,4031055,25.1,33.8,21.5,10,4,0.729,0.164,1.17,0.98,1.38
14030224,4031060,28.3,26.3,25,9.6,4.9,0.756,0.194,1.13,0.95,1.27
14030224,4031062,26,30.5,23,10.3,4.4,0.678,0.178,1.13,0.95,1.32
14030224,4031066,24.3,34.9,21.5,9.4,4,0.796,0.159,1.13,0.95,1.32
14030224,4031068,23,39.6,19.1,8.9,3.6,0.745,0.14,1.2,1.01,1.41
14030224,4031070,25.7,38.7,18.3,7.9,3.6,0.749,0.145,1.4,1.17,1.53
14030224,4031073,20.8,43.7,17.7,8.6,3.4,0.668,0.137,1.18,0.99,1.39
14030224,4031075,22.6,40.8,18.7,8.6,3.5,0.728,0.147,1.21,1.02,1.41
14030224,4031077,23.3,38.7,19.9,8.7,3.7,0.709,0.163,1.17,0.99,1.36
14030225,4031087,25.6,34.3,20.2,10.6,3.8,0.781,0.154,1.27,1.07,1.51
14030225,4031090,29.8,20.1,27.3,11.7,5.7,0.623,0.201,1.09,0.9,1.26
14030226,4031093,26.7,32.9,21.1,9.6,4.2,0.908,0.164,1.27,1.06,1.43
14030226,4031100,32.4,18.9,27.1,10.8,5.3,0.808,0.207,1.2,1,1.33
14030226,4031105,27.1,31.3,22.3,9.7,4.2,0.928,0.175,1.22,1.02,1.39
14030226,4031108,31.6,22.7,24.5,10.3,5.3,0.988,0.22,1.29,1.06,1.41
14030226,4031110,30.3,25.2,24.2,9.7,5,0.963,0.22,1.25,1.04,1.37
