sample_no,sampling_d,tar,c,s,humidity,ash,s05,s05_335,s335,factory,trailer,time_1,location
Gra03-74,,14030223,97,0.8,0,0,2,97,1,Parsian Khalij Behsh,246Ú87,,
Gra03-75,,14030225,97.1,0.8,0,0,3,97,0,Parsian Khalij Behsh,267Ú54,,
Gra03-76,,14030225,97.2,0.8,0,0,1,98,1,Parsian Khalij Behsh,366Ú66,,
Gra03-77,,14030225,96.6,0.8,0,0,2,97,1,Parsian Khalij Behsh,271Ú65,,
Gra03-78,,14030225,96.8,0.8,0,0,3,97,0,Parsian Khalij Behsh,258Ú65,,
Gra03-79,,14030229,96.8,0.8,0,0,2,98,0,Parsian Khalij Behsh,899Ú64,,
Gra03-80,,14030229,97.2,0.8,0,0,1,99,0,Parsian Khalij Behsh,267Ú65,,
Gra03-81,,14030229,96,0.8,0,0,1,99,0,Parsian Khalij Behsh,999Ú66,,
Gra03-82,,14030229,97.6,0.8,0,0,2,98,0,Parsian Khalij Behsh,258Ú15,,
Gra03-83,,14030230,96.2,0.9,0,0,1,99,0,Parsian Khalij Behsh,482Ú64,,
Gra03-84,,14030303,96,0.9,0,0,2,98,0,Parsian Khalij Behsh,258Ú25,,
Gra03-85,,14030303,97.1,0.9,0,0,2,97,1,Parsian Khalij Behsh,267Ú65,,
Gra03-86,,14030303,96.8,0.8,0,0,3,97,0,Parsian Khalij Behsh,271Ú65,,
Gra03-87,,14030303,96.4,0.9,0,0,3,97,0,Parsian Khalij Behsh,568Ú41,,
Gra03-88,,14030303,97.7,0.8,0,0,3,97,0,Parsian Khalij Behsh,743Ú83,,
Gra03-89,,14030303,96.2,0.9,0,0,2,97,1,Parsian Khalij Behsh,348Ú66,,
Gra03-90,,14030303,96.7,0.9,0,0,3,97,0,Parsian Khalij Behsh,683Ú49,,
Gra03-91,,14030303,97.1,0.9,0,0,2,98,0,Parsian Khalij Behsh,418Ú39,,
Gra03-92,,14030305,97,0.9,0,0,2,98,0,Parsian Khalij Behsh,924Ú12,,
Gra03-93,,14030305,97.3,0.9,0,0,2,97,1,Parsian Khalij Behsh,656Ú81,,
Gra03-94,,14030305,97.6,0.8,0,0,3,97,0,Parsian Khalij Behsh,192Ú34,,
Gra03-95,,14030305,97,0.9,0,0,2,98,0,Parsian Khalij Behsh,849Ú41,,
Gra03-96,,14030305,97.2,0.9,0,0,2,98,0,Parsian Khalij Behsh,859Ú74,,
Gra03-97,,14030306,96.9,0.8,0,0,2,98,0,Parsian Khalij Behsh,857Ú34,,
Gra03-98,,14030306,97,0.9,0,0,2,98,0,Parsian Khalij Behsh,416Ú53,,
Gra03-99,,14030307,97.1,0.9,0,0,3,97,0,Parsian Khalij Behsh,899Ú63,,
Gra03-100,,14030307,97,0.9,0,0,1,98,1,Parsian Khalij Behsh,169Ú84,,
Gra03-101,,14030307,97.1,0.9,0,0,2,97,1,Parsian Khalij Behsh,258Ú65,,
Gra03-102,,14030307,97,0.9,0,0,3,97,0,Parsian Khalij Behsh,736Ú84,,
Gra03-103,,14030307,97.1,0.9,0,0,2,98,0,Parsian Khalij Behsh,563Ú62,,
Gra03-104,,14030307,97.2,0.8,0,0,1,99,0,Parsian Khalij Behsh,267Ú65,,
Gra03-105,,14030307,96.6,0.9,0,0,1,99,0,Parsian Khalij Behsh,348Ú66,,
Gra03-106,,14030307,96.8,0.8,0,0,2,98,0,Parsian Khalij Behsh,992Ú78,,
Gra03-107,,14030308,97.2,0.8,0,0,1,99,0,Parsian Khalij Behsh,274Ú37,,
Gra03-108,,14030308,97.3,0.8,0,0,1,99,0,Parsian Khalij Behsh,682Ú88,,
Gra03-109,,14030308,97,0.8,0,0,2,98,0,Parsian Khalij Behsh,464Ú23,,
Gra03-110,,14030308,97.1,0.8,0,0,1,99,0,Parsian Khalij Behsh,283Ú42,,
Gra03-111,,14030309,97.2,0.8,0,0,1,99,0,Parsian Khalij Behsh,617Ú93,,
Gra03-112,,14030309,96.6,0.8,0,0,2,98,0,Parsian Khalij Behsh,514Ú35,,
Gra03-113,,14030309,96.8,0.8,0,0,1,99,0,Parsian Khalij Behsh,293Ú56,,
Gra03-114,,14030309,97.2,0.8,0,0,1,99,0,Parsian Khalij Behsh,468Ú58,,
Gra03-115,,14030309,97,0.9,0,0,2,98,0,Parsian Khalij Behsh,563Ú62,,
Gra03-116,,14030310,96.9,0.8,0,0,1,99,0,Parsian Khalij Behsh,271Ú65,,
Gra03-117,,14030310,97.1,0.8,0,0,2,98,0,Parsian Khalij Behsh,178Ú65,,
Gra03-118,,14030312,97.1,0.8,0,0,2,98,0,Parsian Khalij Behsh,982Ú32,,
Gra03-119,,14030312,97.2,0.8,0,0,2,98,0,Parsian Khalij Behsh,348Ú66,,
Gra03-120,,14030312,96.6,0.9,0,0,2,98,0,Parsian Khalij Behsh,661Ú41,,
Gra03-121,,14030312,96.8,0.8,0,0,1,99,0,Parsian Khalij Behsh,427Ú19,,
Gra03-122,,14030312,97,0.8,0,0,2,98,0,Parsian Khalij Behsh,197Ú84,,
Gra03-123,,14030312,97.1,0.8,0,0,2,98,0,Parsian Khalij Behsh,962Ú56,,
Gra03-124,,14030312,97,0.9,0,0,2,98,0,Parsian Khalij Behsh,267Ú65,,
Gra03-125,,14030313,97.4,0.8,0,0,2,98,0,Parsian Khalij Behsh,271Ú65,,
Gra03-126,,14030316,96.8,0.8,0,0,2,98,0,Parsian Khalij Behsh,267Ú65,,
Gra03-127,,14030316,97,0.8,0,0,2,98,0,Parsian Khalij Behsh,271Ú65,,
Gra03-128,,14030319,97.1,0.9,0,0,2,98,0,Parsian Khalij Behsh,271Ú63,,
COKE03-21,,14030120,79.5,1.4,0,0,2,98,0,,,,
COKE03-24,,14030121,81.6,1.2,0,0,2,98,0,,,,
COKE03-25,,14030121,79.3,1.4,0,0,2,98,0,,,,
COKE03-26,,14030121,80.7,1.1,0,0,2,98,0,,,,
COKE03-27,,14030121,82,1.2,0,0,2,98,0,,,,
COKE03-28,,14030123,79,0.8,0,0,4,96,0,,,,
COKE03-29,,14030123,79.5,1.4,0,0,3,97,0,,,,
COKE03-30,,14030123,79.2,0.9,0,0,3,97,0,,,,
COKE03-31,,14030123,79.5,0.9,0,0,4,96,0,,,,
COKE03-32,,14030124,80.2,1.1,0,0,3,97,0,,,,
COKE03-34,,14030125,79.5,0.9,0,0,2,98,0,,,,
COKE03-35,,14030125,80.3,0.8,0,0,2,98,0,,,,
COKE03-36,,14030125,80.1,1.4,0,0,4,96,0,,,,
COKE03-37,,14030125,79.4,1.4,0,0,3,97,0,,,,
COKE03-38,,14030125,79.5,0.8,0,0,3,97,0,,,,
COKE03-40,,14030125,80.1,1.1,0,0,2,98,0,,,,
COKE03-41,,14030125,80.4,1,0,0,4,96,0,,,,
COKE03-42,,14030125,80.2,0.9,0,0,3,97,0,,,,
COKE03-44,,14030126,81,0.9,0,0,3,97,0,,,,
COKE03-45,,14030126,81.2,0.8,0,0,2,98,0,,,,
COKE03-46,,14030126,80.3,1,0,0,2,98,0,,,,
COKE03-47,,14030126,80.6,0.9,0,0,4,96,0,,,,
COKE03-48,,14030126,80.2,0.8,0,0,3,97,0,,,,
COKE03-49,,14030126,79.3,0.8,0,0,2,98,0,,,,
COKE03-50,,14030126,80.1,0.8,0,0,3,97,0,,,,
COKE03-55,,14030129,80,1.2,0,0,4,96,0,,,,
COKE03-56,,14030129,80.3,1.2,0,0,3,97,0,,,,
COKE03-57,,14030129,80.1,1,0,0,3,97,0,,,,
COKE03-58,,14030129,80.4,0.9,0,0,2,98,0,,,,
COKE03-61,,14030130,81.8,0.7,0,0,2,98,0,,,,
COKE03-62,,14030130,83,0.7,0,0,4,96,0,,,,
COKE03-63,,14030130,84.4,0.8,0,0,3,97,0,,,,
COKE03-64,,14030130,82,0.8,0,0,2,98,0,,,,
COKE03-65,,14030130,81,0.8,0,0,3,97,0,,,,
COKE03-66,,14030130,80.9,0.8,0,0,3,94,3,,,,
COKE03-67,,14030130,80.8,0.9,0,0,4,95,1,,,,
COKE03-72,,14030201,80.1,1.2,0,0,3,96,1,,,,
COKE03-73,,14030201,81.4,0.9,0,0,2,98,0,,,,
COKE03-74,,14030201,80,0.9,0,0,2,97,1,,,,
COKE03-75,,14030201,80.1,1.2,0,0,2,98,0,,,,
COKE03-143,,14030216,82.5,0.9,0,0,2,97,1,,,,
COKE03-147,,14030217,82.2,0.9,0,0,3,97,0,,,,
COKE03-148,,14030217,80.3,0.8,0,0,3,94,3,,,,
COKE03-149,,14030217,80.8,0.8,0,0,4,95,1,,,,
COKE03-150,,14030217,80.6,0.9,0,0,3,96,1,,,,
COKE03-175,,14030219,80.1,0.8,0,0,3,94,3,,,,
COKE03-183,,14030220,80.1,0.9,0,0,3,94,3,,,,
COKE03-184,,14030220,80.1,1,0,0,4,95,1,,,,
COKE03-185,,14030220,80,0.8,0,0,3,96,1,,,,
COKE03-186,,14030220,81,0.9,0,0,2,98,0,,,,
COKE03-190,,14030220,80.5,0.8,0,0,2,98,0,,,,
COKE03-197,,14030222,83.5,0.8,0,0,2,97,1,,,,
COKE03-198,,14030222,82.3,0.9,0,0,2,98,0,,,,
COKE03-199,,14030222,82.1,0.8,0,0,2,97,1,,,,
COKE03-200,,14030222,82,0.8,0,0,3,97,0,,,,
COKE03-201,,14030222,81.9,0.8,0,0,3,94,3,,,,
COKE03-202,,14030222,82.2,0.8,0,0,4,95,1,,,,
COKE03-203,,14030222,82.4,0.8,0,0,3,96,1,,,,
COKE03-213,,14030223,80.1,0.8,0,0,2,97,1,,,,
COKE03-214,,14030223,80.5,0.8,0,0,3,97,0,,,,
COKE03-221,,14030224,80.7,0.8,0,0,2,97,1,,,,
COKE03-222,,14030224,81,0.8,0,0,2,97,1,,,,
COKE03-223,,14030224,80.6,0.8,0,0,2,97,1,,,,
COKE03-226,,14030224,81,0.8,0,0,3,97,0,,,,
COKE03-232,,14030225,81.5,0.8,0,0,3,94,3,,,,
COKE03-233,,14030225,80.9,0.8,0,0,4,95,1,,,,
COKE03-234,,14030225,82,0.8,0,0,3,96,1,,,,
COKE03-235,,14030225,82.3,0.9,0,0,2,97,1,,,,
COKE03-239,,14030225,81.5,0.8,0,0,2,97,1,,,,
COKE03-241,,14030226,81.3,0.9,0,0,2,97,1,,,,
COKE03-242,,14030226,81,0.8,0,0,3,97,0,,,,
COKE03-250,,14030227,81,0.8,0,0,3,94,3,,,,
COKE03-251,,14030227,81.3,0.8,0,0,4,95,1,,,,
COKE03-252,,14030227,80.3,0.8,0,0,2,97,1,,,,
COKE03-253,,14030229,80.9,0.8,0,0,2,97,1,,,,
COKE03-254,,14030229,82.6,0.8,0,0,2,98,0,,,,
COKE03-255,,14030229,82.1,0.9,0,0,2,97,1,,,,
COKE03-256,,14030229,81.4,0.8,0,0,2,96,2,,,,
COKE03-257,,14030229,82.6,0.8,0,0,2,97,1,,,,
COKE03-261,,14030229,82.1,0.9,0,0,1,98,1,,,,
COKE03-273,,14030231,80.2,0.9,0,0,4,96,0,,,,
COKE03-274,,14030231,81.7,0.9,0,0,3,97,0,,,,
COKE03-275,,14030231,81.3,0.9,0,0,4,95,1,,,,
COKE03-276,,14030231,80.8,0.9,0,0,3,96,1,,,,
COKE03-282,,14030302,81.2,0.9,0,0,2,97,1,,,,
COKE03-283,,14030302,80.7,0.9,0,0,3,96,1,,,,
COKE03-284,,14030302,80.7,0.9,0,0,2,96,2,,,,
COKE03-285,,14030302,82.4,0.9,0,0,1,97,2,,,,
COKE03-286,,14030302,81.2,0.9,0,0,3,96,1,,,,
COKE03-287,,14030302,81.7,0.9,0,0,2,95,3,,,,
COKE03-297,,14030303,83.1,0.9,0,0,2,97,1,,,,
COKE03-298,,14030303,81.7,0.9,0,0,2,96,2,,,,
COKE03-299,,14030303,81.7,0.9,0,0,2,97,1,,,,
COKE03-300,,14030303,81.1,0.9,0,0,1,98,1,,,,
COKE03-308,,14030305,80.2,0.9,0,0,2,97,1,,,,
COKE03-313,,14030320,80.5,0.8,0,0,2,96,2,,,,
COKE03-314,,14030321,79.5,0.8,0,0,2,97,1,,,,
COKE03-317,,14030321,80.1,0.8,0,0,2,97,1,,,,
COKE03-320,,14030322,79.8,0.8,0,0,2,96,2,,,,
COKE03-321,,14030322,80.1,0.8,0,0,1,98,1,,,,
COKE03-322,,14030322,79.5,0.8,0,0,2,97,1,,,,
COKE03-323,,14030322,80.3,0.8,0,0,1,97,2,,,,
COKE03-324,,14030322,80,0.8,0,0,1,98,1,,,,
COKE03-325,,14030322,80.1,0.8,0,0,2,96,2,,,,
COKE03-326,,14030322,80.6,0.8,0,0,2,96,2,,,,
COKE03-327,,14030322,80.2,0.8,0,0,2,96,2,,,,
COKE03-328,,14030323,80.5,0.8,0,0,4,95,1,,,,
COKE03-329,,14030323,80.1,0.8,0,0,2,96,2,,,,
COKE03-330,,14030323,79.8,0.8,0,0,1,97,2,,,,
COKE03-331,,14030323,82.5,0.8,0,0,2,96,2,,,,
COKE03-332,,14030323,80.3,0.8,0,0,2,96,2,,,,
COKE03-333,,14030323,80.9,0.8,0,0,4,95,1,,,,
COKE03-336,,14030324,81,0.9,0,0,1,97,2,,,,
COKE03-337,,14030324,80.6,0.8,0,0,2,96,2,,,,
COKE03-338,,14030324,81.1,0.8,0,0,2,96,2,,,,
COKE03-339,,14030324,80.3,0.8,0,0,1,97,2,,,,
COKE03-340,,14030324,80.9,0.8,0,0,2,96,2,,,,
COKE03-341,,14030324,81,0.8,0,0,2,96,2,,,,
COKE03-342,,14030324,80.2,0.8,0,0,4,95,1,,,,
COKE03-343,,14030324,80.3,0.9,0,0,1,97,2,,,,
COKE03-347,,14030326,81,0.8,0,0,4,95,1,,,,
COKE03-348,,14030326,80.5,0.8,0,0,1,97,2,,,,
COKE03-349,,14030326,81.1,0.8,0,0,2,96,2,,,,
COKE03-350,,14030326,80.6,0.9,0,0,4,95,1,,,,
COKE03-351,,14030326,80.9,0.8,0,0,1,97,2,,,,
COKE03-352,,14030326,81,0.8,0,0,2,96,2,,,,
COKE03-353,,14030326,80.2,0.8,0,0,4,95,1,,,,
COKE03-354,,14030326,80.5,0.8,0,0,1,97,2,,,,
COKE03-355,,14030326,80.6,0.8,0,0,4,95,1,,,,
COKE03-356,,14030326,80.9,0.8,0,0,1,97,2,,,,
COKE03-357,,14030327,79.5,0.8,0,0,3,96,1,,,,
COKE03-358,,14030327,80,0.8,0,0,2,96,2,,,,
COKE03-359,,14030327,79.6,0.8,0,0,4,95,1,,,,
COKE03-360,,14030327,80,0.8,0,0,4,95,1,,,,
COKE03-361,,14030327,80.1,0.8,0,0,1,97,2,,,,
COKE03-362,,14030327,80.6,0.8,0,0,3,96,1,,,,
COKE03-363,,14030328,80.3,1,0,0,4,95,1,,,,
COKE03-364,,14030328,80.6,0.9,0,0,1,97,2,,,,
COKE03-365,,14030328,79.5,0.9,0,0,3,96,1,,,,
COKE03-366,,14030329,79.6,1,0,0,2,95,3,,,,
COKE03-367,,14030329,81,0.9,0,0,2,97,1,,,,
COKE03-368,,14030329,80,1.2,0,0,2,96,2,,,,
COKE03-369,,14030329,80.3,0.9,0,0,4,94,2,,,,
COKE03-370,,14030329,80.6,0.8,0,0,3,96,1,,,,
COKE03-371,,14030329,80.3,1.2,0,0,4,95,1,,,,
COKE03-372,,14030329,80.1,1.2,0,0,1,97,2,,,,
COKE03-373,,14030330,80.7,1,0,0,2,96,2,,,,
COKE03-374,,14030330,82.5,1.2,0,0,4,94,2,,,,
COKE03-375,,14030330,80.2,1.1,0,0,1,97,2,,,,
COKE03-377,,14030331,84.4,0.6,0,0,1,97,2,,,,
COKE03-378,,14030331,84.2,0.6,0,0,2,96,2,,,,
COKE03-379,,14030331,83.5,0.6,0,0,2,96,2,,,,
COKE03-380,,14030331,84,0.8,0,0,4,95,1,,,,
COKE03-381,,14030331,84.3,0.6,0,0,1,97,2,,,,
COKE03-382,,14030331,83.4,0.8,0,0,4,95,1,,,,
COKE03-383,,14030331,82.8,0.8,0,0,1,97,2,,,,
COKE03-384,,14030331,82.1,0.8,0,0,3,96,1,,,,
COKE03-385,,14020402,79.6,0.8,0,0,4,95,1,Damghan,483Ú54,,
COKE03-22,,14030121,80,1.2,0,0,3,96,1,,,,
COKE03-23,,14030121,81.2,1.2,0,0,2,97,1,,,,
COKE03-79,,14030202,79.6,1.1,0,0,3,97,0,,,,
COKE03-80,,14030202,79.8,1,0,0,3,96,1,,,,
COKE03-81,,14030202,80.1,1.1,0,0,2,98,0,,,,
COKE03-83,,14030203,79.2,1.2,0,0,2,97,1,,,,
COKE03-84,,14030203,80.1,1.2,0,0,2,98,0,,,,
COKE03-85,,14030203,79.3,1.2,0,0,3,97,0,,,,
COKE03-93,,14030204,80.1,1.1,0,0,2,97,1,,,,
COKE03-94,,14030204,80,1,0,0,2,98,0,,,,
COKE03-101,,14030205,79,1.3,0,0,2,97,1,,,,
COKE03-106,,14030206,80.4,1.2,0,0,3,97,0,,,,
COKE03-107,,14030206,80.1,1.2,0,0,3,96,1,,,,
COKE03-108,,14030206,80.6,1.2,0,0,2,98,0,,,,
COKE03-109,,14030206,81,1.2,0,0,2,97,1,,,,
COKE03-110,,14030207,82.4,1.3,0,0,2,98,0,,,,
COKE03-121,,14030209,80.9,1.1,0,0,2,97,1,,,,
COKE03-122,,14030209,81.3,1.2,0,0,2,98,0,,,,
COKE03-123,,14030209,80.6,1.3,0,0,2,97,1,,,,
COKE03-124,,14030209,81.2,1.2,0,0,3,97,0,,,,
COKE03-125,,14030210,80.1,1.3,0,0,2,97,1,,,,
COKE03-126,,14030210,79.8,1.3,0,0,3,97,0,,,,
COKE03-151,,14030217,80.2,1,0,0,2,98,0,,,,
COKE03-152,,14030217,80.4,1.1,0,0,3,97,0,,,,
COKE03-154,,14030217,81.1,1.1,0,0,3,97,0,,,,
COKE03-162,,14030218,80.3,1,0,0,2,98,0,,,,
COKE03-163,,14030218,80.6,1.1,0,0,3,97,0,,,,
COKE03-164,,14030218,80.1,1,0,0,3,94,3,,,,
COKE03-165,,14030218,80.4,1,0,0,4,95,1,,,,
COKE03-166,,14030218,80.3,1,0,0,3,97,0,,,,
COKE03-174,,14030219,80.1,1.2,0,0,3,94,3,,,,
COKE03-176,,14030219,80.5,1.1,0,0,2,98,0,,,,
COKE03-187,,14030220,80.9,1.2,0,0,4,96,0,,,,
COKE03-188,,14030220,81,1.1,0,0,5,95,0,,,,
COKE03-189,,14030220,80.6,1,0,0,2,98,0,,,,
COKE03-207,,14030223,80,1.1,0,0,3,97,0,,,,
COKE03-208,,14030223,80.6,1.1,0,0,3,94,3,,,,
COKE03-209,,14030223,81.5,1,0,0,3,94,3,,,,
COKE03-210,,14030223,80.6,1,0,0,2,98,0,,,,
COKE03-211,,14030223,80,1.1,0,0,4,96,0,,,,
COKE03-212,,14030223,80.1,1.1,0,0,5,95,0,,,,
COKE03-220,,14030224,80.4,1.2,0,0,3,94,3,,,,
COKE03-227,,14030224,80.9,1,0,0,3,94,3,,,,
COKE03-236,,14030225,80.6,1.1,0,0,3,94,3,,,,
COKE03-237,,14030225,80.3,1.2,0,0,2,98,0,,,,
COKE03-238,,14030225,80.1,1.2,0,0,4,96,0,,,,
COKE03-243,,14030226,80.9,1.1,0,0,3,94,3,,,,
COKE03-244,,14030226,80.5,1,0,0,2,98,0,,,,
COKE03-245,,14030226,80.2,1.1,0,0,2,98,0,,,,
COKE03-248,,14030227,80.1,1.1,0,0,3,94,3,,,,
COKE03-249,,14030227,80.3,1,0,0,2,98,0,,,,
COKE03-258,,14030229,79.2,1.3,0,0,2,97,1,,,,
COKE03-02,,14030106,81.5,1.5,0.8,0,2,97,1,TABAS,927Ú38,,
COKE03-03,,14030107,80,1.5,5.3,0,2,97,1,TABAS,569Ú36,,
COKE03-04,,14030108,80,1.5,0.7,0,2,97,1,TABAS,176Ú41,,
COKE03-05,,14030108,80.3,1.5,0.8,0,2,97,1,TABAS,753Ú37,,
COKE03-06,,14030109,80.7,1.5,3,0,2,97,1,TABAS,963Ñ73,,
COKE03-07,,14030110,80.2,1.5,0.6,0,2,97,1,TABAS,317Ú81,,
COKE03-08,,14030115,81,1.5,0.8,0,2,97,1,TABAS,273Ú43,,
COKE03-09,,14030115,80.1,1.5,1.4,0,2,97,1,TABAS,753Ú36,,
COKE03-10,,14030115,79.4,1.6,2,0,2,97,1,TABAS,571Ú12,Reject,
COKE03-11,,14030115,78.5,1.6,2.5,0,2,97,1,TABAS,791Ú27,Reject,
COKE03-12,,14030116,80.4,1.4,1,0,2,97,1,TABAS,125Ú97,,
COKE03-13,,14030116,80.1,1.5,0.9,0,2,97,1,TABAS,385Ú17,,
COKE03-14,,14030116,80.6,1.4,0.7,0,2,97,1,TABAS,589Ú11,,
COKE03-15,,14030116,80.9,1.4,0.6,0,2,97,1,TABAS,176Ú41,,
COKE03-16,,14030119,80.2,1.5,2.9,0,2,97,1,TABAS,141Ú19,,
COKE03-17,,14030119,81.6,1.6,1.2,0,2,97,1,TABAS,337Ú81,Reject,
COKE03-18,,14030119,79.2,1.5,0.3,0,2,97,1,TABAS,258Ú37,Reject,
COKE03-19,,14030120,80.5,1.4,0.3,0,2,97,1,TABAS,172Ú39,,
COKE03-20,,14030120,81,1.5,0.2,0,2,97,1,TABAS,838Ú13,,
COKE03-33,,14030125,80.6,1.4,0,0,2,97,1,TABAS,288Ú25,,
COKE03-39,,14030125,80,1.4,0,0,2,97,1,TABAS,285Ú12,,
COKE03-43,,14030126,81,1.4,0,0,2,97,1,TABAS,838Ú13,,
COKE03-51,,14030127,80,1.4,0,0,2,97,1,TABAS,317Ú81,,
COKE03-52,,14030127,80.2,1.5,0,0,2,97,1,TABAS,293Ú32,,
COKE03-53,,14030128,80.4,1.4,0,0,2,97,1,TABAS,753Ú36,,
COKE03-54,,14030129,80.1,1.4,0,0,2,97,1,TABAS,838Ú13,,
COKE03-59,,14030130,80,1.4,0,0,2,97,1,TABAS,753Ú36,,
COKE03-60,,14030130,80.2,1.4,0,0,2,97,1,TABAS,479Ú38,,
COKE03-68,,14030130,80.1,1.4,0,0,2,97,1,TABAS,156Ú92,,
COKE03-69,,14030201,80,1.4,0,0,2,97,1,TABAS,485Ú57,,
COKE03-70,,14030201,80.3,1.4,0,0,2,97,1,TABAS,689Ú88,,
COKE03-71,,14030201,80,1.4,0,0,2,97,1,TABAS,672Ú12,,
COKE03-76,,14030202,80,1.5,0,0,2,97,1,TABAS,753Ú36,,
COKE03-77,,14030202,80.1,1.5,0,0,2,97,1,TABAS,478Ú25,,
COKE03-78,,14030202,80.3,1.5,0,0,2,97,1,TABAS,571Ú12,,
COKE03-82,,14030203,80.5,1.5,0,0,2,97,1,TABAS,176Ú41,,
COKE03-86,,14030203,80.3,1.5,0,0,2,97,1,TABAS,838Ú13,,
COKE03-87,,14030203,80.4,1.4,0,0,2,97,1,TABAS,799Ú13,,
COKE03-88,,14030203,80.3,1.5,0,0,2,97,1,TABAS,165Ú86,,
COKE03-89,,14030203,80.1,1.5,0,0,2,97,1,TABAS,831Ú96,,
COKE03-90,,14030203,81.2,1.5,0,0,2,97,1,TABAS,288Ú25,,
COKE03-91,,14030204,80,1.5,0,0,2,97,1,TABAS,736Ú83,,
COKE03-92,,14030204,80,1.5,0,0,2,97,1,TABAS,838Ú13,,
COKE03-95,,14030204,80.2,1.5,0,0,2,97,1,TABAS,752Ú84,,
COKE03-96,,14030204,81.3,1.5,0,0,2,97,1,TABAS,517Ú92,,
COKE03-97,,14030204,80.2,1.5,0,0,2,97,1,TABAS,799Ú13,,
COKE03-98,,14030205,80.3,1.5,0,0,2,97,1,TABAS,622Ú47,,
COKE03-99,,14030205,81.2,1.5,0,0,2,97,1,TABAS,455Ú52,,
COKE03-100,,14030205,80.7,1.5,0,0,2,97,1,TABAS,838Ú13,,
COKE03-102,,14030206,81.6,1.5,0,0,2,97,1,TABAS,259Ú54,,
COKE03-103,,14030206,81,1.5,0,0,2,97,1,TABAS,753Ú36,,
COKE03-104,,14030206,80.3,1.4,0,0,2,97,1,TABAS,165Ú96,,
COKE03-105,,14030206,80.2,1.5,0,0,2,97,1,TABAS,831Ú96,,
COKE03-111,,14030209,81.5,1.5,0,0,2,97,1,TABAS,273Ú23,,
COKE03-112,,14030209,81,1.5,0,0,2,97,1,TABAS,165Ú96,,
COKE03-113,,14030209,81,1.5,0,0,2,97,1,TABAS,473Ú31,,
COKE03-114,,14030209,82.1,1.5,0,0,2,97,1,TABAS,288Ú25,,
COKE03-115,,14030209,80.8,1.5,0,0,2,97,1,TABAS,399Ú38,,
COKE03-116,,14030209,80.7,1.5,0,0,2,97,1,TABAS,756Ú92,,
COKE03-117,,14030209,81,1.5,0,0,2,97,1,TABAS,488Ú31,,
COKE03-118,,14030209,80,1.4,0,0,2,97,1,TABAS,496Ú23,,
COKE03-119,,14030209,81.1,1.5,0,0,2,97,1,TABAS,718Ú92,,
COKE03-120,,14030209,81.3,1.5,0,0,2,97,1,TABAS,838Ú13,,
COKE03-127,,14030211,80.8,1.5,0,0,2,97,1,TABAS,273Ú23,,
COKE03-128,,14030211,82.6,1.5,0,0,2,97,1,TABAS,156Ú92,,
COKE03-129,,14030211,80.4,1.5,0,0,2,97,1,TABAS,622Ú38,,
COKE03-130,,14030212,80.5,1.5,0,0,2,97,1,TABAS,538Ú38,,
COKE03-131,,14030212,81,1.5,0,0,2,97,1,TABAS,478Ú25,,
COKE03-132,,14030212,80.9,1.7,0,0,2,97,1,TABAS,317Ú81,Reject,
COKE03-133,,14030212,80.1,1.5,0,0,2,97,1,TABAS,273Ú23,,
COKE03-134,,14030212,80.9,1.5,0,0,2,97,1,TABAS,313Ú38,,
COKE03-135,,14030213,80.2,1.5,0,0,2,97,1,TABAS,172Ú39,,
COKE03-136,,14030213,80.2,1.6,0,0,2,97,1,TABAS,399Ú38,Reject,
COKE03-137,,14030213,80,1.5,0,0,2,97,1,TABAS,422Ú33,,
COKE03-138,,14030213,80.2,1.5,0,0,2,97,1,TABAS,442Ú85,,
COKE03-139,,14030213,80.2,1.5,0,0,2,97,1,TABAS,278Ú28,,
COKE03-140,,14030213,80.3,1.5,0,0,2,97,1,TABAS,272Ú21,,
COKE03-141,,14030216,80,1.5,0,0,2,97,1,TABAS,538Ú38,,
COKE03-142,,14030216,80.1,1.5,0,0,2,97,1,TABAS,753Ú36,,
COKE03-144,,14030216,82,1.4,0,0,2,97,1,TABAS,156Ú92,,
COKE03-145,,14030217,81,1.4,0,0,2,97,1,TABAS,478Ú25,,
COKE03-146,,14030217,81.2,1.4,0,0,2,97,1,TABAS,838Ú13,,
COKE03-153,,14030217,80.9,1.5,0,0,2,97,1,TABAS,711Ú54,,
COKE03-155,,14030217,80.4,1.5,0,0,2,97,1,TABAS,595Ú74,,
COKE03-156,,14030218,80.5,1.5,0,0,2,97,1,TABAS,834Ú34,,
COKE03-157,,14030218,80.3,1.4,0,0,2,97,1,TABAS,463Ú31,,
COKE03-158,,14030218,80.1,1.5,0,0,2,97,1,TABAS,156Ú92,,
COKE03-159,,14030218,80.2,1.5,0,0,2,97,1,TABAS,313Ú25,,
COKE03-160,,14030218,79.8,1.6,0,0,2,97,1,TABAS,538Ú38,Reject,
COKE03-161,,14030218,80.2,1.5,0,0,2,97,1,TABAS,242Ú43,,
COKE03-167,,14030219,80.6,1.5,0,0,2,97,1,TABAS,782Ú82,,
COKE03-168,,14030219,80.4,1.4,0,0,2,97,1,TABAS,927Ú81,,
COKE03-169,,14030219,80.1,1.5,0,0,2,97,1,TABAS,124Ú43,,
COKE03-170,,14030219,80.4,1.4,0,0,2,97,1,TABAS,239Ú97,,
COKE03-171,,14030219,80.8,1.5,0,0,2,97,1,TABAS,156Ú92,,
